ConstituentID,DisplayName,Nationality,Gender,BeginDate,EndDate
2886,Franz Maria Jansen,German,Male,1885,1958
2887,Horst Janssen,German,Male,1929,1995
2888,Richard Janthur,German,Male,1883,1956
2889,Rudolph Janu,American,Male,1934,0
2891,Richards Jarden,American,Male,1947,0
2893,Alfred Jarry,French,Male,1873,1907
2894,James Jarvaise,American,Male,1925,2015
2895,Valerie Jaudon,American,Female,1945,0
2896,Alexei Jawlensky,Russian,Male,1864,1941
2898,Marcel Jean,French,Male,1900,1993
2899,Pierre Jeanneret,Swiss,Male,1896,1967
2900,Jeff (Jeff Russell),American,Male,1942,0
2901,Werner Jeker,Swiss,Male,1944,0
2902,Paul Jenkins,American,Male,1923,2012
2903,Thomas Jenkins,American,Male,1953,2008
2904,Neil Jenney,American,Male,1945,0
2906,Alfred Jensen,American,Male,1903,1981
2907,Bill Jensen,American,Male,1945,0
2909,Jacob Jensen,Danish,Male,1926,2015
2911,Floris Jespers,Belgian,Male,1889,1965
2912,Oscar Jespers,Belgian,Male,1887,1970
2913,Jess,American,Male,1923,2004
2914,Luis Jimenez,American,Male,1940,2006
2915,Max Jiménez,Costa Rican,Male,1908,1949
2916,Edith Jimenez,Paraguayan,Female,1918,2004
2919,Patricia Johanson,American,Female,1940,0
2920,Augustus John,British,Male,1878,1961
2921,Gwen John,British,Female,1876,1939
2922,Jiří John,Czech,Male,1923,1972
2923,Jasper Johns,American,Male,1930,0
2924,Clifton Johnson,American,Male,1865,1940
2925,Daniel LaRue Johnson,American,Male,1938,2017
2926,Lester F. Johnson,American,Male,1919,2010
2927,Philip Johnson,American,Male,1906,2005
2928,Ray Johnson,American,Male,1927,1995
2929,Ynez Johnston,American,Female,1920,0
2930,Joan Jonas,American,Female,1936,0
2931,Allen Jones,British,Male,1937,0
2932,E. Powis Jones,American,Male,1919,0
2933,Harold Jones,American,Male,1940,0
2934,Joe Jones,American,Male,1934,1993
2935,John Paul Jones,American,Male,1924,1999
2936,Pirkle Jones,American,Male,1914,2009
2937,Robert Edmond Jones,American,Male,1887,1954
2939,Raymond Jonson,American,Male,1891,1982
2940,Sven Jonson,Swedish,Male,1902,1981
2941,Paul Joostens,Belgian,Male,1889,1960
2942,Raymond Jordan,American,Male,1895,0
2943,Asger Jorn,Danish,Male,1914,1973
2944,Ken Josephson,American,Male,1932,0
2945,Henri-Gustave Jossot,French,Male,1866,1951
2946,Bernard Joubert,French,Male,1946,0
2947,Carl Jakob Jucker,Swiss,Male,1902,1997
2948,Donald Judd,American,Male,1928,1994
2949,Finn Juhl,Danish,Male,1912,1989
2950,Sven-Eric Juhlin,Swedish,Male,1940,0
2951,Mervin Jules,American,Male,1912,1994
2952,Bishin Jumonji,Japanese,Male,1947,0
2953,Dora Jung,Finnish,Female,1906,1980
2954,Theodor Jung,American,Male,1906,1996
2956,Joan Junyer,American,Male,1904,1994
2957,Robert Kabak,American,Male,1930,0
2960,Reuben Kadish,American,Male,1913,1992
2961,Menashe Kadishman,Israeli,Male,1932,2015
2963,Frida Kahlo,Mexican,Female,1907,1954
2964,Louis I. Kahn,American,Male,1901,1974
2965,Max Kahn,American,Male,1902,2005
2966,Richard Kahn,American,Male,1947,0
2967,Wolf Kahn,American,Male,1927,2020
2968,Jacob Kainen,American,Male,1909,2001
2969,Leopold von Kalckreuth,German,Male,1855,1928
2970,Viaceslav Kalinin,Russian,Male,1939,0
2971,Horst-Egon Kalinowski,German,Male,1924,2013
2972,Simpson Kalisher,American,Male,1926,0
2973,Richard Kalvar,American,Male,1944,0
2974,Yusaku Kamekura,Japanese,Male,1915,1997
2975,Takahisa Kamijyo,Japanese,Male,1940,0
2977,Gerome Kamrowski,American,Male,1914,2004
2978,Consuelo Kanaga,American,Female,1894,1978
2979,Kanamori Yoshio,Japanese,Male,1922,0
2981,Vasily Kandinsky,French,Male,1866,1944
2982,John Kane,American,Male,1860,1934
2983,Bob Kane,American,Male,1937,2013
2984,Matsumi Kanemitsu,American,Male,1922,1992
2986,Mitsuo Kano,Japanese,Male,1933,0
2987,Alexander Kanoldt,German,Male,1881,1939
2988,Morris Kantor,American,Male,1896,1974
2989,Tim Kantor,American,Male,1932,0
2991,Anatoli Lvovich Kaplan,Russian,Male,1902,1980
2993,Jerome Kaplan,American,Male,1920,0
2994,Peggy Jarrell Kaplan,American,Female,1943,0
2995,Anish Kapoor,British,Male,1954,0
2996,Susan Kaprov,American,Female,1946,0
2997,Allan Kaprow,American,Male,1927,2006
2998,Janusz Kapusta,Polish,Male,1951,0
2999,Erica Karawina,German,Female,1904,2003
3000,Dennis Kardon,American,Male,1950,0
3004,Wolf Karnagel,German,Male,1940,0
3006,Yousuf Karsh,Canadian,Male,1908,2002
3008,Gertrude Käsebier,American,Female,1852,1934
3009,Pentti Kaskipuo,Finnish,Male,1930,0
3010,Lajos Kassák,Hungarian,Male,1887,1967
3011,Barbara Kasten,American,Female,1936,0
3012,Karl Kasten,American,Male,1916,2010
3013,William Katavolos,American,Male,1924,0
3016,Alex Katz,American,Male,1927,0
3017,Joel Katz,American,Male,1958,0
3018,Leo Katz,American,Male,1887,1982
3019,Herbert Katzman,American,Male,1923,2004
3020,E. McKnight Kauffer,American,Male,1890,1954
3021,Craig Kauffman,American,Male,1932,2010
3022,Donald  Kaufman,American,Male,1935,0
3025,Willy Kaufmann,Swiss,Male,1932,0
3026,Max Kaus,German,Male,1891,1977
3027,Kikuji Kawada,Japanese,Male,1933,0
3028,Kawakami Sumio,Japanese,Male,1895,1972
3030,On Kawara,Japanese,Male,1933,0
3031,Takeshi Kawashima,Japanese,Male,1930,0
3034,Kazuko Miyamoto,Japanese,Female,1942,0
3035,Jerry Kearns,American,Male,1943,0
3038,Kim Keever,American,Female,1950,0
3041,Ernst Keller,Swiss,Male,1891,1968
3042,Henry George Keller,American,Male,1869,1949
3044,Douglas Kelley,American,Male,1928,0
3045,Mike Kelley,American,Male,1954,2012
3046,Jean Kellogg,American,Female,1910,1995
3047,Daniel Kelly,American,Male,1947,0
3048,Ellsworth Kelly,American,Male,1923,2015
3049,James Kelly,American,Male,1913,0
3050,Leon Kelly,American,Male,1901,1982
3051,Richard Kelly,American,Male,1910,1977
3052,Sherman L. Kelly,American,Male,1869,1952
3053,Paul Kelpe,American,Male,1902,1985
3054,Richard Kemble,American,Male,1932,2007
3055,Zoltan Kemeny,Swiss,Male,1907,1965
3057,William Sargent Kendall,American,Male,1869,1938
3058,Mel Kendrick,American,Male,1949,0
3059,Isamu Kenmochi,Japanese,Male,1912,1971
3060,Clarence Kennedy,American,Male,1892,1972
3061,Gene Kennedy,American,Male,1946,0
3062,Eric Henri Kennington,British,Male,1888,1960
3065,Rockwell Kent,American,Male,1882,1971
3066,Colleen Frances Kenyon,American,Female,1951,0
3067,György Kepes,American,Male,1906,2001
3068,Juliet Kepes,American,Female,1919,1999
3069,G. Ray Kerciu,American,Male,1933,0
3071,Eugène Nestor de Kermadec,French,Male,1899,1976
3072,André Kertész,American,Male,1894,1985
3073,Alan Kessler,American,Male,1945,0
3074,Jon Kessler,American,Male,1957,0
3075,Robert Glenn Ketchum,American,Male,1947,0
3076,Mar Jean Kettunen,American,Female,1926,0
3078,Bhupen P. Khakhar,Indian,Male,1934,2003
3079,Krishen Khanna,Indian,Male,1925,0
3081,Henry Khudyakov,Russian,Male,1930,0
3082,Kiawak Ashoona,Canadian,Male,1933,0
3083,Michael Kidner,British,Male,1917,0
3085,Hubert Kiecol,German,Male,1950,0
3086,Anselm Kiefer,German,Male,1945,0
3087,William Kienbusch,American,Male,1914,1980
3088,Edward Kienholz,American,Male,1927,1994
3090,Günther Kieser,German,Male,1930,0
3091,Frederick Kiesler,American,Male,1890,1965
3092,Ken Kiff,British,Male,1935,2001
3093,Mokuma Kikuhata,Japanese,Male,1935,2020
3094,Chris Killip,British,Male,1946,0
3095,Kenneth Kilstrom,American,Male,1922,1995
3096,Tchah-Sup Kim,Korean,Male,1942,0
3097,Ihei Kimura,Japanese,Male,1901,1974
3098,Kosuke Kimura,Japanese,Male,1936,0
3099,Risaburo Kimura,Japanese,Male,1924,0
3101,David Kindersley,British,Male,1915,0
3102,Bruce Anthony King,Canadian,Male,1934,2017
3104,Phillip King,British,Male,1934,0
3106,Dong Kingman,American,Male,1911,2000
3107,Hazel Kingsbury,American,Female,1907,1982
3108,Jonah Kinigstein,American,Male,1923,0
3109,Tomio Kinoshita,Japanese,Male,1923,2014
3110,Darius Kinsey,American,Male,1869,1945
3111,Martin Kippenberger,German,Male,1953,1997
3112,Yasuhiro Kira,Japanese,Male,1947,0
3113,Michael Kirby,American,Male,1931,0
3114,Guenther C. Kirchberger,German,Male,1928,0
3115,Ernst Ludwig Kirchner,German,Male,1880,1938
3116,Alain Kirili,French,Male,1946,0
3117,Eve Kirk,British,Female,1900,1969
3118,Per Kirkeby,Danish,Male,1938,2018
3119,Toshiyuki Kita,Japanese,Male,1942,0
3120,Shozo Kitadai,Japanese,Male,1921,2001
3121,R. B. Kitaj,American,Male,1932,2007
3122,Fumio Kitaoka,Japanese,Male,1918,2007
3123,Poul Kjærholm,Danish,Male,1929,1980
3124,Jóhannes Sveinsson Kjarval,Icelandic,Male,1885,1972
3125,Charles Klabunde,American,Male,1934,0
3128,Gabi Klasmer,Israeli,Female,1950,0
3129,Felix Klee,German,Male,1907,1990
3130,Paul Klee,German,Male,1879,1940
3131,Ron Kleemann,American,Male,1937,2014
3132,Allen Klein,American,Male,1938,0
3133,Cesar Klein,German,Male,1876,1954
3134,David Klein,American,Male,1918,2005
3135,Irwin B. Klein,American,Male,1933,1974
3136,William Klein,American,Male,1928,0
3137,Yves Klein,French,Male,1928,1962
3138,Richard Kleinberg,American,Male,1949,0
3139,Lea Kleiner,Chilean,Female,1929,0
3140,Paul Kleinschmidt,German,Male,1883,1949
3141,Vera Klement,American,Female,1929,0
3142,Werner Klemke,German,Male,1917,0
3143,Walther Klemm,German,Male,1883,1957
3144,Mark Klett,American,Male,1952,0
3145,Carl Heinz Kliemann,German,Male,1924,0
3146,Erika Giovanna Klien,Austrian,Female,1900,1957
3147,Gustav Klimt,Austrian,Male,1862,1918
3148,Franz Kline,American,Male,1910,1962
3149,Max Klinger,German,Male,1857,1920
3150,Stuart Klipper,American,Male,1941,0
3152,Gustav Kluge,German,Male,1947,0
3155,Sergei Senkin,Russian,Male,1894,1963
3157,Stefan Knapp,British,Male,1921,1996
3159,Karl Knaths,American,Male,1891,1971
3160,Werner Knaupp,German,Male,1936,0
3161,Ernest Knee,American,Male,1917,1983
3162,Gwen Knight,American,Female,1913,2005
3163,Karla Knight,American,Female,1958,0
3165,Donald R. Knorr,American,Male,1922,0
3166,Charles Knowles,American,Male,1939,1958
3167,Christopher Knowles,American,Male,1959,0
3169,Jonathan Knowlton,American,Male,1937,0
3170,Win Knowlton,American,Male,1953,0
3171,Archibald Knox,British,Male,1864,1933
3172,Jack Knox,British,Male,1936,0
3174,Yasuhide Kobashi,Japanese,Male,1931,2003
3176,Robert Kobayashi,American,Male,1925,2015
3177,Aleksander Kobzdej,Polish,Male,1920,1972
3179,Kenneth Koch,American,Male,1925,2002
3180,Benita Koch-Otte,German,Female,1892,1976
3182,Karl Koehler,American,Male,1913,0
3183,Fritz Koenig,German,Male,1924,0
3184,W. Koenigstein,Austrian,Male,1944,0
3186,Karl Koepping,German,Male,1848,1914
3187,Henry Koerner,American,Male,1915,1991
3189,Moissey Kogan,Russian,Male,1879,1945
3191,Oskar Kogoj,Yugoslav,Male,1942,0
3192,Gabriel Kohn,American,Male,1910,1975
3193,Misch Kohn,American,Male,1916,2003
3194,Nobuaki Kojima,Japanese,Male,1935,0
3195,Jurriaan Kok,Dutch,Male,1861,1919
3197,Oskar Kokoschka,Austrian,Male,1886,1980
3198,Jirí Kolár,Czech,Male,1914,2002
3199,Georg Kolbe,German,Male,1877,1947
3200,Stanislav Kolibal,Czech,Male,1925,0
3201,Käthe Kollwitz,German,Female,1867,1945
3202,Ray Komai,American,Male,1918,2010
3203,Komai Tetsuro,Japanese,Male,1920,1976
3204,Ilhan Koman,Turkish,Male,1921,1986
3205,Vitaly Komar,American,Male,1943,0
3207,Makoto Komatsu,Japanese,Male,1943,0
3209,Béla Kondor,Hungarian,Male,1931,1972
3210,Kasper König,German,Male,1940,0
3212,Elaine de Kooning,American,Female,1920,1989
3213,Willem de Kooning,American,Male,1904,1997
3217,Henning Koppel,Danish,Male,1918,1981
3218,Chaim Koppelman,American,Male,1920,2009
3220,Georg Koppmann,German,Male,1842,1909
3221,Schlomo Koren,Israeli,Male,1932,0
3222,Gajin Kosaka,Japanese,Male,1877,1953
3224,Mark Kostabi,American,Male,1960,0
3225,Claire Wagner Kosterlitz,American,Female,1903,1997
3226,Lewis Kostiner,American,Male,1950,0
3227,Takehisa Kosugi,Japanese,Male,1938,2018
3228,Joseph Kosuth,American,Male,1945,0
3229,Josef Koudelka,Czech,Male,1938,0
3230,Jannis Kounellis,Greek,Male,1936,2017
3232,Ron Kowalke,American,Male,1936,0
3233,Antoni Kowalski,Polish,Male,1957,0
3234,Ljuba Kozintzeva-Ehrenburg,Russian,Female,1900,1970
3235,Joyce Kozloff,American,Female,1942,0
3236,Kirsten Kraa,American,Female,1941,0
3237,Frans Krajcberg,Brazilian,Male,1921,2017
3238,William E. Krallman,American,Male,1925,0
3239,Margia Kramer,American,Female,1936,0
3240,Lee Krasner,American,Female,1908,1984
3241,Dimitri Mikhailovich Krasnopevtsev,Russian,Male,1925,1995
3242,Jovan Kratohvil,Yugoslav,Male,1924,1998
3244,George Krause,American,Male,1937,0
3246,Doris Kreindler,American,Female,1901,1974
3247,August Kreyenkamp,German,Male,1875,1950
3248,Vasyl Krychevsky,Ukrainian,Male,1927,0
3249,Norbert Kricke,German,Male,1922,1984
3250,Leon Krier,Luxembourgish,Male,1946,0
3251,Irving Kriesberg,American,Male,1919,2009
3252,Paul Smith,American,Male,1907,0
3253,Les Krims,American,Male,1943,0
3254,Harold Krisel,American,Male,1920,0
3256,Ferdinand Kriwet,German,Male,1942,0
3258,Barron Krody,American,Male,1936,0
3259,Per Krohg,Norwegian,Male,1889,1965
3261,Abram Krol,French,Male,1919,2001
3262,Leon Kroll,American,Male,1884,1974
3263,Aleksei Kruchenykh,Russian,Male,1886,1969
3265,Louise Kruger,American,Female,1924,2013
3266,Barbara Kruger,American,Female,1945,0
3267,Harry van Kruiningen,Dutch,Male,1906,0
3268,Germaine Krull,Dutch,Female,1897,1985
3269,Alexander Z. Kruse,American,Male,1888,1972
3270,Nicholas Krushenick,American,Male,1929,1999
3272,Charles Krutch,American,Male,1887,1981
3274,Michel Szulc Krzyzanowski,Dutch,Male,1949,0
3276,Alfred Kubin,Austrian,Male,1877,1959
3277,Shigeko Kubota,Japanese,Female,1937,2015
3279,Alena Kučerová,Czech,Female,1935,0
3281,Tetsumi Kudo,Japanese,Male,1935,1990
3282,Ivan Kudriashov,Russian,Male,1896,1972
3283,Gary Kuehn,American,Male,1939,0
3284,Rudolf Kügler,German,Male,1921,2013
3285,Charles Kuhn,Swiss,Male,1903,0
3287,Heinrich Kühn,German,Male,1866,1944
3288,Walt Kuhn,American,Male,1877,1949
3290,Yrjö Kukkapuro,Finnish,Male,1933,0
3293,Robert Kulicke,American,Male,1924,2007
3296,Yasuo Kuniyoshi,American,Male,1889,1953
3298,Peter Kunz,Swiss,Male,1944,1989
3300,Lawrence Kupferman,American,Male,1909,1982
3301,Moshe Kupfermann,Israeli,Male,1926,2003
3302,František Kupka,Czech,Male,1871,1957
3304,Juan Kurchan,Argentine,Male,1913,1975
3305,William Kurelek,Canadian,Male,1927,1977
3306,Mervyn Kurlansky,British,Male,1936,0
3307,Seitaro Kuroda,Japanese,Male,1939,0
3308,Masayuki Kurokawa,Japanese,Male,1937,0
3311,Helmuth Kurtz,Swiss,Male,1903,1959
3313,Maximilian Kurzweil,Austrian,Male,1867,1916
3314,Kenji Kusaka,Japanese,Male,1936,0
3315,Yayoi Kusama,Japanese,Female,1929,0
3316,Rainer Küschall,Swiss,Male,1947,0
3317,Robert Kushner,American,Male,1949,0
3319,Pavel Kuznetsov,Russian,Male,1878,1968
3320,Paul Kwilecki,American,Male,1928,0
3322,Jean L'Anselme,French,Male,1919,2011
3323,Alain de La Bourdonnaye,French,Male,1930,2016
3325,Roger de La Fresnaye,French,Male,1885,1925
3326,Chet La More,American,Male,1908,1980
3327,Terence La Noue,American,Male,1941,0
3328,Frank LaPena,American,Male,1937,0
3329,Jean-Emile Laboureur,French,Male,1887,1943
3330,Syl Labrot,American,Male,1929,1977
3331,Joseph Lacasse,French,Male,1894,1975
3332,Gaston Lachaise,American,Male,1882,1935
3333,Georges Lacombe,French,Male,1868,1916
3334,Jacques Lacomblez,Belgian,Male,1934,0
3335,Charles Lacoste,French,Male,1870,1959
3336,Richard Lacroix,Canadian,Male,1939,0
3338,Justen Ladda,German,Male,1953,0
3339,Adriano Lagostina,Italian,Male,1915,0
3340,Massimo Lagostina,Italian,Male,1908,0
3341,Richard Lahey,American,Male,1893,1978
3342,Wolfgang Laib,German,Male,1950,0
3344,Gerald Laing,British,Male,1936,2011
3346,Maxime Lalanne,French,Male,1827,1886
3348,Jennett Lam,American,Female,1911,1983
3349,Wifredo Lam,Cuban,Male,1902,1982
3350,Thomas Lamb,American,Male,1898,1988
3351,Jacqueline Lamba,French,Female,1910,1993
3352,Roberto De Lamónica,Brazilian,Male,1933,0
3354,Mark Lancaster,British,Male,1938,0
3355,Colin Lanceley,Australian,Male,1938,0
3356,Paul Landacre,American,Male,1893,1963
3357,Jacob Landau,American,Male,1917,2001
3358,Nils Landberg,Swedish,Male,1907,1991
3359,Armin Landeck,American,Male,1905,1984
3361,Ronnie Landfield,American,Male,1947,0
3362,Edoardo Landi,Italian,Male,1937,0
3363,Bengt Landin,Swedish,Male,1933,0
3364,Richard W. Landis,American,Male,1931,0
3365,Darrell Landrum,American,Male,1924,0
3366,Herman Landshoff,American,Male,1905,1986
3367,Stanley Landsman,American,Male,1930,1984
3368,Octave Landuyt,Belgian,Male,1922,0
3369,Lois Lane,American,Female,1948,0
3370,David Lang,American,Male,1929,0
3371,Helmut Lang,German,Male,1924,0
3373,Dorothea Lange,American,Female,1895,1965
3374,Otto Lange,German,Male,1879,1944
3375,Wilfred O. Langille,American,Male,1895,1996
3377,Juan Langlois,Argentine,Male,1926,0
3379,André Lanskoy,French,Male,1902,1976
3380,Louis Lanzano,American,Male,1947,0
3381,Ernesto Bruno La Padula,Italian,Male,1902,1968
3384,Harry S. Lapow,American,Male,1909,1983
3385,Pierre Laprade,French,Male,1875,1931
3387,Raoul François Larche,French,Male,1860,1912
3389,Mikhail Larionov,Russian,Male,1881,1964
3390,Eugene Larkin,American,Male,1921,0
3391,Johannes Larsen,Danish,Male,1912,0
3392,Lisa Larsen,American,Female,1925,1959
3393,William G. Larson,American,Male,1942,2019
3394,Jacques-Henri Lartigue,French,Male,1894,1986
3395,Mauricio Lasansky,American,Male,1914,2012
3396,Pat Lasch,American,Female,1944,0
3397,Oskar Laske,Austrian,Male,1874,1951
3399,Jonathan Lasker,American,Male,1948,0
3400,Ibram Lassaw,American,Male,1913,2003
3401,Charles Lassiter,American,Male,1926,2005
3402,Maria Lassnig,Austrian,Female,1919,2014
3403,Ger Lataster,Dutch,Male,1920,2012
3404,John Latham,British,Male,1921,2006
3406,Clarence John Laughlin,American,Male,1905,1985
3407,Jean Launois,French,Male,1898,1942
3408,Marie Laurencin,French,Female,1883,1956
3409,Henri Laurens,French,Male,1885,1954
3412,Uwe Lausen,German,Male,1941,1970
3414,Ray Lauzzana,American,Male,1941,0
3415,Warja Lavater,Swiss,Female,1913,2007
3416,Alma R. Lavenson,American,Female,1897,1989
3418,Jacob Lawrence,American,Male,1917,2000
3421,Michael Lax,American,Male,1929,1999
3422,"Elizabeth ""Grandma"" Layton",American,Female,1909,1993
3423,Gustavo Lazarini Terradas,Uruguayan,Male,1918,1987
3424,Giulio Lazzotti,Italian,Male,1942,0
3425,Alphonse Le Blondel,French,Male,1814,1875
3426,Le Corbusier (Charles-Édouard Jeanneret),French,Male,1887,1965
3427,Henri Le Fauconnier,French,Male,1881,1946
3428,Jean Le Gac,French,Male,1936,0
3429,Gustave Le Gray,French,Male,1820,1884
3431,Jean Le Moal,French,Male,1909,2007
3432,Julio Le Parc,Argentine,Male,1928,0
3434,Henri Le Secq,French,Male,1818,1882
3435,Barry Le Va,American,Male,1941,0
3436,David Leach,American,Male,1946,0
3437,Alun Leach-Jones,British,Male,1937,0
3438,June Leaf,American,Female,1929,0
3439,Fernando Leal,Mexican,Male,1896,1964
3440,Lawrence Lebduska,American,Male,1894,1966
3441,J. J. Christian Lebeau,Dutch,Male,1878,1945
3443,Jean-Jacques Lebel,French,Male,1936,0
3444,Jan Lebenstein,Polish,Male,1930,1999
3445,Dick Lebowitz,American,Male,1937,0
3446,Christopher Le Brun,British,Male,1951,0
3447,Rico Lebrun,American,Male,1900,1964
3448,Juana Lecaros,Chilean,Female,1920,1993
3449,Arthur Lee,American,Male,1881,1961
3450,Baldwin S. Lee,American,Male,1951,0
3451,Joong Seop Lee,Korean,Male,1916,1956
3452,Catherine Lee,American,Female,1950,0
3453,Colin Lee,American,Male,1953,0
3455,Russell Lee,American,Male,1903,1986
3456,Tom Lee,American,Male,1910,1971
3457,Ung-no Lee,Korean,Male,1904,1989
3458,Theyre Lee-Elliott,British,Male,1903,1988
3463,Yoram Lehman,Israeli,Male,1939,0
3464,Wilhelm Lehmbruck,German,Male,1881,1919
3466,Leonard Lehrer,American,Male,1935,0
3468,Arthur Leipzig,American,Male,1918,0
3470,Saul Leiter,American,Male,1923,2013
3472,Michael Lekakis,American,Male,1907,1987
3473,Paul Lemagny,French,Male,1903,0
3474,Annette Lemieux,American,Female,1957,0
3476,Georges Lemmen,Belgian,Male,1865,1916
3479,Stanley Lench,British,Male,1934,2000
3480,Jan Lenica,Polish,Male,1928,2001
3482,Thomas Lenk,German,Male,1933,2014
3483,Candice Lenney,American,Female,1949,0
3484,John Lennon,British,Male,1940,1980
3487,Leonid (Leonid Berman),American,Male,1896,1976
3488,Louis L. Lepoix,French,Male,1918,0
3489,Robert Lepper,American,Male,1906,1991
3490,Stanislao Lepri,Italian,Male,1905,1980
3491,Gustav Lepschy,German,Male,1942,0
